종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
"465350","RISE 2차전지TOP10인버스(합성)","2023/09/12","주식-업종섹터-업종테마","케이비자산운용","56.98","iSelect 2차전지 TOP10 지수(PR)","0.22","102028710789","0.16","매우높음","합성(패시브)","0.490000","배당소득세(보유기간과세)"
"422420","RISE 2차전지액티브","2022/04/08","주식-업종섹터-업종테마","케이비자산운용","-40.08","iSelect 2차전지 지수 (시장가격지수)","4.67","137656445458","-0.36","매우높음","실물(액티브)","0.350000","배당소득세(보유기간과세)"
"367760","RISE 5G테크","2020/10/29","주식-업종섹터-업종테마","케이비자산운용","-6.70","FnGuide 5G 테크 지수","0.67","26758397172","0.15","매우높음","실물(패시브)","0.450000","비과세"
"105780","RISE 5대그룹주","2008/10/22","주식-전략-기업그룹","케이비자산운용","-7.74","MKF 5대그룹주","0.78","9162228863","-0.11","높음","실물(패시브)","0.400000","비과세"
"469070","RISE AI&로봇","2023/10/24","주식-업종섹터-업종테마","케이비자산운용","-31.33","iSelect AI&로봇 지수(시장가격)","1.24","43241261637","-0.46","매우높음","실물(패시브)","0.400000","비과세"
"477080","RISE CD금리액티브(합성)","2024/03/26","기타","케이비자산운용","0.00","FnGuide CD금리투자 지수(총수익)","0.04","1033643612724","0.01","매우낮음","합성(액티브)","0.020000","배당소득세(보유기간과세)"
"290130","RISE ESG사회책임투자","2018/02/27","주식-전략-전략테마","케이비자산운용","10.58","KRX ESG 사회책임경영지수(S)","0.99","205198607010","0.02","높음","실물(패시브)","0.300000","비과세"
"326240","RISE IT플러스","2019/06/20","주식-전략-전략테마","케이비자산운용","-19.74","FnGuide IT플러스 지수","0.35","120887012036","0.09","높음","실물(패시브)","0.400000","비과세"
"385560","RISE KIS국고채30년Enhanced","2021/05/26","채권-국공채-장기","케이비자산운용","14.73","KIS 국고채30년Enhanced지수(시장가격)","0.42","349829211552","0.08","낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"479520","RISE KOFR금리액티브(합성)","2024/04/30","기타","케이비자산운용","0.00","KOFR 지수","0.15","229499066663","0.02","매우낮음","합성(액티브)","0.020000","배당소득세(보유기간과세)"
"469580","RISE KP달러채권액티브","2023/11/09","채권-혼합-단기","케이비자산운용","13.06","KIS KP 달러채권 지수(총수익 지수)","0.45","2297557959","0.00","매우낮음","실물(액티브)","0.090000","배당소득세(보유기간과세)"
"270800","RISE KQ고배당","2017/07/07","주식-전략-배당","케이비자산운용","-12.22","FnGuide KQ고배당포커스 지수","0.68","6652378788","-0.25","보통","실물(패시브)","0.300000","비과세"
"292050","RISE KRX300","2018/03/26","주식-시장대표","케이비자산운용","-5.21","KRX 300","0.66","6304193226","-0.13","높음","실물(패시브)","0.050000","비과세"
"442550","RISE TDF2030액티브","2022/09/22","기타","케이비자산운용","18.36","iSelect 전략적자산배분 TDF 2030 지수","1.23","6375904547","0.10","매우낮음","실물(액티브)","0.010000","배당소득세(보유기간과세)"
"442560","RISE TDF2040액티브","2022/09/22","기타","케이비자산운용","21.48","iSelect 전략적자산배분 TDF 2040 지수","1.34","6597621177","0.07","매우낮음","실물(액티브)","0.010000","배당소득세(보유기간과세)"
"442570","RISE TDF2050액티브","2022/09/22","기타","케이비자산운용","23.24","iSelect 전략적자산배분 TDF 2050 지수","1.44","17484054979","-0.25","매우낮음","실물(액티브)","0.010000","배당소득세(보유기간과세)"
"234310","RISE V&S셀렉트밸류","2016/02/02","주식-전략-가치","케이비자산운용","-6.11","FnGuide 셀렉트 밸류 지수","0.89","6549194488","-0.25","높음","실물(패시브)","0.300000","비과세"
"241390","RISE V&S셀렉트밸류채권혼합","2016/04/12","혼합자산-주식+채권","케이비자산운용","-1.37","FnGuide 셀렉트벨류 채권혼합지수","0.80","13808598874","-0.06","매우낮음","실물(패시브)","0.230000","배당소득세(보유기간과세)"
"300640","RISE 게임테마","2018/07/24","주식-업종섹터-업종테마","케이비자산운용","-7.94","WISE 게임 테마 지수 (시장가격지수)","0.48","31209446636","-0.47","매우높음","실물(패시브)","0.300000","비과세"
"266160","RISE 고배당","2017/04/14","주식-전략-배당","케이비자산운용","5.60","FnGuide 고배당포커스 지수","1.34","57894939112","0.08","높음","실물(패시브)","0.200000","비과세"
"481430","RISE 국고채10년액티브","2024/05/21","채권-국공채-장기","케이비자산운용","0.00","KAP 국고채 10년 지수(총수익)","0.18","76317963681","0.08","매우낮음","실물(액티브)","0.012000","배당소득세(보유기간과세)"
"114100","RISE 국고채3년","2009/07/29","채권-국공채-중기","케이비자산운용","1.22","KTB INDEX(시장가격)","0.18","45816768905","0.01","매우낮음","실물(패시브)","0.115000","배당소득세(보유기간과세)"
"282000","RISE 국고채3년선물인버스","2017/11/09","채권-국공채-중기","케이비자산운용","2.02","국채선물지수","0.17","121120156541","-0.03","매우낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"451670","RISE 국채30년레버리지(합성)","2023/02/14","채권-국공채-장기","케이비자산운용","25.62","KAP 국채30년 TR 지수(총수익)","0.29","12767200222","-0.04","보통","합성(패시브)","0.100000","배당소득세(보유기간과세)"
"295000","RISE 국채선물10년","2018/05/11","채권-국공채-장기","케이비자산운용","5.99","10년국채선물지수","0.21","6397230503","0.27","매우낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"295020","RISE 국채선물10년인버스","2018/05/11","채권-국공채-장기","케이비자산운용","-0.11","10년국채선물지수","0.38","23015567724","0.21","매우낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"432600","RISE 국채선물3년","2022/06/14","채권-국공채-중기","케이비자산운용","3.76","국채선물지수","0.10","7336006136","-0.13","매우낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"397420","RISE 국채선물5년추종","2021/08/31","채권-국공채-중기","케이비자산운용","4.19","5년 국채선물 추종 지수","0.12","5248066087","-0.16","매우낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"397410","RISE 국채선물5년추종인버스","2021/08/31","채권-국공채-중기","케이비자산운용","1.23","5년 국채선물 추종 지수","0.14","5694016135","-0.22","매우낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"437370","RISE 글로벌농업경제","2022/07/29","주식-업종섹터-업종테마","케이비자산운용","1.50","MVIS Global Agribusiness Index(Price Return)","1.98","5809035992","-1.31","보통","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"375270","RISE 글로벌데이터센터리츠(합성)","2021/01/14","부동산-리츠","케이비자산운용","14.78","Kelly Data Center & Tech Infrastructure Net Total Return Index","0.28","8716474519","-0.54","보통","합성(패시브)","0.400000","배당소득세(분리과세부동산ETF)"
"475380","RISE 글로벌리얼티인컴","2024/02/20","부동산-리츠","케이비자산운용","0.00","Solactive Global Realty Income Index(Price Return)","2.03","39997992129","-0.53","낮음","실물(패시브)","0.010000","배당소득세(분리과세부동산ETF)"
"411720","RISE 글로벌메타버스","2021/12/22","주식-업종섹터-업종테마","케이비자산운용","70.72","Global Metaverse Index(Price Return)","5.98","3494695346","-0.05","높음","실물(패시브)","0.500000","배당소득세(보유기간과세)"
"476310","RISE 글로벌비만산업TOP2+","2024/02/27","주식-전략-전략테마","케이비자산운용","0.00","KEDI 글로벌 비만 산업 Top2+ 지수(Price Return)","0.36","6245757012","-1.87","보통","실물(패시브)","0.350000","배당소득세(보유기간과세)"
"417450","RISE 글로벌수소경제","2022/02/15","주식-업종섹터-업종테마","케이비자산운용","-4.64","Indxx Hydrogen Economy Index (Net Total Return)","6.04","12206480188","-1.46","매우높음","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"442320","RISE 글로벌원자력","2022/10/13","주식-업종섹터-업종테마","케이비자산운용","50.57","iSelect 글로벌원자력 지수(시장가격)","2.66","51210917820","-1.18","매우높음","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"461490","RISE 글로벌자산배분액티브","2023/06/27","혼합자산","케이비자산운용","23.19","Bloomberg Multi-Asset Weighted (KRW ETFs) 지수(시장가격)","0.90","143480516791","0.26","매우낮음","실물(액티브)","0.010000","배당소득세(보유기간과세)"
"459750","RISE 글로벌주식분산액티브","2023/06/27","주식-시장대표","케이비자산운용","32.45","Bloomberg Global Equity Market Weighted Index(Price Return)","5.07","15358569200","-0.02","낮음","실물(액티브)","0.200000","배당소득세(보유기간과세)"
"399580","RISE 글로벌클린에너지","2021/10/21","주식-업종섹터-업종테마","케이비자산운용","-16.05","S&P Global Clean Energy Index (Price Return)","3.83","6881257587","-0.49","높음","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"276650","RISE 글로벌테크놀로지(합성 H)","2017/08/17","주식-업종섹터-업종테마","케이비자산운용","35.95","S&P Global 1200 Information Technology and Interactive Media & Services(PR)","0.66","26034467877","-0.53","높음","합성(패시브)","0.400000","배당소득세(보유기간과세)"
"336160","RISE 금융채액티브","2019/10/29","채권-회사채-중기","케이비자산운용","0.88","KIS 종합채권금융채 2.5Y-3Y 지수 (총수익)","0.22","40341278611","-0.01","매우낮음","실물(액티브)","0.070000","배당소득세(보유기간과세)"
"326230","RISE 내수주플러스","2019/06/20","주식-전략-전략테마","케이비자산운용","6.57","FnGuide 내수주플러스 지수","0.57","24894966502","-0.34","보통","실물(패시브)","0.400000","비과세"
"272560","RISE 단기국공채액티브","2017/06/29","채권-국공채-단기","케이비자산운용","3.78","KIS 종합채권국공채3M~1.5Y지수","0.06","164127430500","0.02","매우낮음","실물(액티브)","0.070000","배당소득세(보유기간과세)"
"385550","RISE 단기종합채권(AA-이상)액티브","2021/05/26","채권-혼합-단기","케이비자산운용","3.92","KIS 단기종합채권지수(AA-이상)(총수익지수)","0.05","95860638015","0.01","매우낮음","실물(액티브)","0.050000","배당소득세(보유기간과세)"
"196230","RISE 단기통안채","2014/05/19","채권-국공채-단기","케이비자산운용","3.37","KIS 통안채 5개월 지수(총수익)","0.04","576247407068","-0.01","매우낮음","실물(패시브)","0.130000","배당소득세(보유기간과세)"
"315960","RISE 대형고배당10TR","2019/01/22","주식-전략-전략테마","케이비자산운용","4.18","WISE 대형고배당10 TR 지수","0.89","58318367086","0.09","매우높음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"455890","RISE 머니마켓액티브","2023/05/09","채권-혼합-단기","케이비자산운용","4.06","KIS 시가평가 MMF 지수 (총수익지수)","0.04","2139922061695","0.00","매우낮음","실물(액티브)","0.050000","배당소득세(보유기간과세)"
"401170","RISE 메타버스","2021/10/13","주식-업종섹터-업종테마","케이비자산운용","-12.01","iSelect 메타버스 지수(시장가격지수)","0.42","103363943042","0.03","높음","실물(패시브)","0.450000","비과세"
"481340","RISE 미국30년국채액티브","2024/05/28","채권-국공채-장기","케이비자산운용","0.00","Bloomberg U.S Treasury 20+ Year Total Return Index","4.87","16477887273","0.11","보통","실물(액티브)","0.050000","배당소득세(보유기간과세)"
"472870","RISE 미국30년국채엔화노출(합성 H)","2023/12/27","채권-국공채-장기","케이비자산운용","0.00","KIS 미국채30년 엔화노출 지수(USD/JPY 헤지)(총수익지수)","0.29","359193249960","-0.19","보통","합성(패시브)","0.150000","배당소득세(보유기간과세)"
"472830","RISE 미국30년국채커버드콜(합성)","2023/12/14","채권-국공채-장기","케이비자산운용","-1.86","Bloomberg U.S. Treasury 20+ Year (TLT) 2% OTM Covered Call Index(TR)","0.30","29716918881","-0.03","낮음","합성(패시브)","0.250000","배당소득세(보유기간과세)"
"485690","RISE 미국AI밸류체인TOP3Plus","2024/07/23","주식-업종섹터-업종테마","케이비자산운용","0.00","KEDI 미국 AI 밸류체인 TOP3 Plus 지수(Price Return)","0.39","20282581624","0.06","매우높음","실물(패시브)","0.010000","배당소득세(보유기간과세)"
"490590","RISE 미국AI밸류체인데일리고정커버드콜","2024/10/02","주식-전략-구조화","케이비자산운용","0.00","KEDI 미국 AI밸류체인 90%참여+데일리옵션 프리미엄 지수(TR)","1.43","11161444979","-0.12","높음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"495940","RISE 미국AI테크액티브","2024/11/26","주식-업종섹터-업종테마","케이비자산운용","0.00","Solactive US AI Tech Active Index PR","12.01","24914195476","0.40","높음","실물(액티브)","0.500000","배당소득세(보유기간과세)"
"379780","RISE 미국S&P500","2021/04/09","주식-시장대표","케이비자산운용","42.05","S&P 500","0.31","695336319663","-0.16","낮음","실물(패시브)","0.010000","배당소득세(보유기간과세)"
"453330","RISE 미국S&P500(H)","2023/03/21","주식-시장대표","케이비자산운용","24.94","S&P 500","0.26","56556794157","-0.19","낮음","실물(패시브)","0.010000","배당소득세(보유기간과세)"
"460660","RISE 미국S&P배당킹","2023/06/27","주식-전략-배당","케이비자산운용","11.11","S&P Dividend Monarchs Index(Price Return)","0.47","11392632336","-0.33","낮음","실물(패시브)","0.010000","배당소득세(보유기간과세)"
"219390","RISE 미국S&P원유생산기업(합성 H)","2015/06/02","주식-업종섹터-에너지화학","케이비자산운용","-4.96","S&P Oil & Gas Exploration & Production Select Industry Index(PR)","0.76","14052491612","-0.58","높음","합성(패시브)","0.250000","배당소득세(보유기간과세)"
"354240","RISE 미국고정배당우선증권 TR","2020/05/19","혼합자산-주식+채권","케이비자산운용","17.93","ICE BofAML Core Plus Fixed Rate Preferred Securities Index","1.25","17868148051","-0.35","낮음","실물(패시브)","0.500000","배당소득세(보유기간과세)"
"368590","RISE 미국나스닥100","2020/11/06","주식-시장대표","케이비자산운용","47.54","NASDAQ 100","0.25","840807641876","-0.11","보통","실물(패시브)","0.010000","배당소득세(보유기간과세)"
"437350","RISE 미국단기투자등급회사채액티브","2022/07/29","채권-회사채-단기","케이비자산운용","17.01","Bloomberg US Corporate 1-5 Years Total Return Index","0.72","19299949760","0.06","매우낮음","실물(액티브)","0.100000","배당소득세(보유기간과세)"
"455960","RISE 미국달러SOFR금리액티브(합성)","2023/05/16","기타","케이비자산운용","16.26","KAP SOFR 지수","0.47","54790662236","-0.49","매우낮음","합성(액티브)","0.050000","배당소득세(보유기간과세)"
"469530","RISE 미국달러선물인버스","2023/11/09","통화-미국달러","케이비자산운용","-9.48","미국달러선물지수","0.48","5925149398","-0.01","매우낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"469060","RISE 미국반도체NYSE","2023/10/24","주식-업종섹터-업종테마","케이비자산운용","33.05","NYSE Semicondoctor Index(Price Return)","0.36","26083667866","-0.18","매우높음","실물(패시브)","0.010000","배당소득세(보유기간과세)"
"469050","RISE 미국반도체NYSE(H)","2023/10/24","주식-업종섹터-업종테마","케이비자산운용","17.80","NYSE Semicondoctor Index(Price Return)","0.45","26704600422","-0.28","매우높음","실물(패시브)","0.010000","배당소득세(보유기간과세)"
"491630","RISE 미국반도체인버스(합성 H)","2024/10/22","주식-업종섹터-업종테마","케이비자산운용","0.00","NYSE Semicondoctor Index(Price Return)","0.76","8938888110","-0.70","매우높음","합성(패시브)","0.490000","배당소득세(보유기간과세)"
"490600","RISE 미국배당100데일리고정커버드콜","2024/09/24","주식-전략-구조화","케이비자산운용","0.00","KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수)","0.91","41678357708","-0.06","낮음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"449580","RISE 미국빅데이터Top3채권혼합","2022/12/20","혼합자산-주식+채권","케이비자산운용","29.41","iSelect 미국 빅데이터Top3 채권혼합지수(Price Return)","2.35","6368631134","0.74","낮음","실물(패시브)","0.240000","배당소득세(보유기간과세)"
"267440","RISE 미국장기국채선물(H)","2017/04/20","채권-국공채-장기","케이비자산운용","-4.34","S&P U.S. Treasury Bond Futures Excess Return Index","0.50","11040791773","0.02","낮음","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"267490","RISE 미국장기국채선물레버리지(합성 H)","2017/04/20","채권-국공채-장기","케이비자산운용","-12.76","S&P U.S. Treasury Bond Futures Excess Return Index","0.68","7497307714","0.14","높음","합성(패시브)","0.500000","배당소득세(보유기간과세)"
"267450","RISE 미국장기국채선물인버스(H)","2017/04/20","채권-국공채-장기","케이비자산운용","7.08","S&P U.S. Treasury Bond Futures Excess Return Index","0.64","5494576005","-0.27","낮음","실물(패시브)","0.400000","배당소득세(보유기간과세)"
"491620","RISE 미국테크100데일리고정커버드콜","2024/10/02","주식-전략-구조화","케이비자산운용","0.00","KEDI 미국 테크100 90%참여+데일리옵션 프리미엄 지수(TR)","0.94","12094243444","0.14","보통","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"446700","RISE 배터리 리사이클링","2022/11/01","주식-업종섹터-업종테마","케이비자산운용","-24.60","iSelect 배터리 리사이클링 지수","2.77","13984009655","0.27","매우높음","실물(패시브)","0.400000","비과세"
"475350","RISE 버크셔포트폴리오TOP10","2024/02/27","주식-전략-전략테마","케이비자산운용","0.00","Solactive Berkshire Portfolio Top10 Index(TR)","0.13","43142808114","0.13","보통","실물(패시브)","0.010000","배당소득세(보유기간과세)"
"388420","RISE 비메모리반도체액티브","2021/06/10","주식-업종섹터-업종테마","케이비자산운용","-16.56","iSelect 비메모리반도체 지수(시장가격지수)","5.20","211983322478","0.06","매우높음","실물(액티브)","0.500000","배당소득세(보유기간과세)"
"448630","RISE 삼성그룹Top3채권혼합","2022/11/29","혼합자산-주식+채권","케이비자산운용","-2.46","Bloomberg Blended Samsung Group Fixed Top 3 Equity and Korean Bond Index","1.79","15521705596","-0.06","매우낮음","실물(패시브)","0.200000","배당소득세(보유기간과세)"
"367770","RISE 수소경제테마","2020/10/29","주식-업종섹터-업종테마","케이비자산운용","-8.96","FnGuide 수소 경제 테마 지수","0.95","193483424070","-0.41","높음","실물(패시브)","0.450000","비과세"
"140570","RISE 수출주","2011/04/15","주식-업종섹터-업종테마","케이비자산운용","2.08","MKF 수출주 지수","0.50","3317724334","-0.04","높음","실물(패시브)","0.400000","비과세"
"140580","RISE 우량업종대표주","2011/04/15","주식-업종섹터-업종테마","케이비자산운용","8.09","MKF 우량업종대표주 지수","0.61","5703449661","-0.45","보통","실물(패시브)","0.400000","비과세"
"379790","RISE 유로스탁스50(H)","2021/04/09","주식-시장대표","케이비자산운용","10.67","EURO STOXX 50 Index","0.61","6857633838","-0.18","보통","실물(패시브)","0.021000","배당소득세(보유기간과세)"
"488480","RISE 일본섹터TOP4Plus","2024/08/20","주식-업종섹터-업종테마","케이비자산운용","0.00","Solactive Japan Samurai Sector TOP4 Plus Index(PR)","1.22","7816336525","-0.54","보통","실물(패시브)","0.300000","배당소득세(보유기간과세)"
"385540","RISE 종합채권(A-이상)액티브","2021/05/26","채권-혼합-중기","케이비자산운용","7.15","KIS 종합채권 지수(A-이상)(총수익지수)","0.10","1343070455195","0.04","매우낮음","실물(액티브)","0.012000","배당소득세(보유기간과세)"
"183710","RISE 주식혼합","2013/10/17","혼합자산-주식+채권","케이비자산운용","-1.64","주식국채혼합(주식형)지수","0.73","7597385888","0.51","낮음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"310080","RISE 중국MSCI China(H)","2018/11/28","주식-시장대표","케이비자산운용","16.47","MSCI China NTR Index(USD) (Net Total Return)","3.60","10070648568","0.27","매우높음","실물(패시브)","0.600000","배당소득세(보유기간과세)"
"463300","RISE 중국본토CSI300","2023/08/08","주식-시장대표","케이비자산운용","29.73","CSI 300 Index","4.08","69488445901","-0.53","높음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"174360","RISE 중국본토대형주CSI100","2013/06/04","주식-시장대표","케이비자산운용","28.63","CSI A100","0.63","70273686307","0.82","높음","실물(패시브)","0.650000","배당소득세(해외주식투자전용ETF)"
"136340","RISE 중기우량회사채","2011/04/15","채권-회사채-중기","케이비자산운용","1.32","KOBI 크레딧 지수(총수익)","0.11","75692619338","0.00","매우낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"281990","RISE 중소형고배당","2017/11/02","주식-전략-배당","케이비자산운용","0.90","FnGuide 중소형고배당포커스 지수","0.80","5609133405","0.15","보통","실물(패시브)","0.300000","비과세"
"272570","RISE 중장기국공채액티브","2017/06/29","채권-국공채-중기","케이비자산운용","5.45","KIS 종합채권국공채4~5Y지수","0.24","29378455387","0.11","매우낮음","실물(액티브)","0.070000","배당소득세(보유기간과세)"
"250730","RISE 차이나HSCEI(H)","2016/08/10","주식-시장대표","케이비자산운용","27.56","Hang Seng China H","1.25","20489712861","0.03","매우높음","실물(패시브)","0.021000","배당소득세(해외주식투자전용ETF)"
"291680","RISE 차이나H선물인버스(H)","2018/03/23","주식-시장대표","케이비자산운용","-26.99","Hang Seng China Enterprises Futures Index(Price Return)","1.10","5114109098","-0.81","매우높음","실물(패시브)","0.600000","배당소득세(보유기간과세)"
"371150","RISE 차이나항셍테크","2020/12/16","주식-업종섹터-업종테마","케이비자산운용","30.13","Hang Seng TECH Index","0.81","7272920449","-0.24","매우높음","실물(패시브)","0.140000","배당소득세(보유기간과세)"
"427110","RISE 창업투자회사","2022/05/17","주식-업종섹터-업종테마","케이비자산운용","-3.90","FnGuide 창업투자회사 지수(시장가격지수)","1.26","939747453","-1.01","매우높음","실물(패시브)","0.450000","비과세"
"183700","RISE 채권혼합","2013/10/17","혼합자산-주식+채권","케이비자산운용","0.44","주식국채혼합(채권형)지수","0.40","14464369766","0.07","매우낮음","실물(패시브)","0.200000","배당소득세(보유기간과세)"
"388280","RISE 컨택트대표","2021/06/10","주식-업종섹터-업종테마","케이비자산운용","-16.03","FnGuide 컨택트대표 지수(시장가격지수)","0.64","32885304705","-0.02","보통","실물(패시브)","0.450000","비과세"
"498860","RISE 코리아금융고배당","2024/12/10","주식-전략-배당","케이비자산운용","0.00","iSelect 코리아 금융 고배당 지수","0.05","9359640324","-0.10","높음","실물(패시브)","0.100000","비과세"
"495050","RISE 코리아밸류업","2024/11/04","주식-시장대표","케이비자산운용","0.00","코리아 밸류업 지수","0.16","29294542674","0.00","보통","실물(패시브)","0.008000","비과세"
"270810","RISE 코스닥150","2017/06/16","주식-시장대표","케이비자산운용","-14.52","코스닥 150","0.31","112356943015","-0.05","매우높음","실물(패시브)","0.180000","비과세"
"278240","RISE 코스닥150선물레버리지","2017/08/31","주식-시장대표","케이비자산운용","-32.64","F-코스닥150 지수","3.25","68306082220","0.17","매우높음","실물(패시브)","0.600000","배당소득세(보유기간과세)"
"275750","RISE 코스닥150선물인버스","2017/08/01","주식-시장대표","케이비자산운용","8.78","F-코스닥150 지수","0.34","2492251753","-0.09","매우높음","실물(패시브)","0.600000","배당소득세(보유기간과세)"
"302450","RISE 코스피","2018/07/24","주식-시장대표","케이비자산운용","-3.98","코스피","0.59","100342557401","-0.23","보통","실물(패시브)","0.140000","비과세"
"334690","RISE 팔라듐선물(H)","2019/09/24","원자재-금속-팔라듐","케이비자산운용","-15.65","S&P GSCI Palladium Excess Return Index","2.37","4123850488","-0.03","매우높음","실물(패시브)","0.600000","배당소득세(보유기간과세)"
"334700","RISE 팔라듐선물인버스(H)","2019/09/24","원자재-금속-팔라듐","케이비자산운용","0.59","S&P GSCI Palladium Excess Return Index","2.47","3034651492","-1.39","매우높음","실물(패시브)","0.600000","배당소득세(보유기간과세)"
"427120","RISE 플랫폼테마","2022/05/17","주식-전략-전략테마","케이비자산운용","4.19","FnGuide 플랫폼테마 지수(시장가격지수)","1.85","3026352918","-0.01","매우높음","실물(패시브)","0.450000","비과세"
"253280","RISE 헬스케어","2016/09/23","주식-업종섹터-헬스케어","케이비자산운용","17.51","FnGuide 헬스케어 지수","0.57","6864932325","-0.29","매우높음","실물(패시브)","0.400000","비과세"
"253290","RISE 헬스케어채권혼합","2016/09/23","혼합자산-주식+채권","케이비자산운용","7.27","FnGuide 헬스케어 채권혼합 지수","1.06","14338485899","0.05","낮음","실물(패시브)","0.350000","배당소득세(보유기간과세)"
"411540","SOL 200 Top10","2021/12/09","주식-규모-대형주","신한자산운용","-4.39","코스피 200 Top 10 지수","0.89","7248538747","0.08","높음","실물(패시브)","0.150000","비과세"
"295040","SOL 200TR","2018/04/23","주식-시장대표","신한자산운용","-2.82","코스피 200 TR","0.18","167713401934","0.00","높음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"462540","SOL 25-09 회사채(AA-이상)액티브","2023/08/08","채권-회사채-단기","신한자산운용","4.51","KAP 25-09 크레딧 채권지수(AA- 이상, 총수익)","0.08","145160686872","0.02","매우낮음","실물(액티브)","0.050000","배당소득세(보유기간과세)"
"488980","SOL 26-12 회사채(AA-이상)액티브","2024/10/08","채권-혼합-단기","신한자산운용","0.00","KAP 26-12 크레딧 채권지수(AA-이상, 총수익)","0.28","209533923181","0.02","매우낮음","실물(액티브)","0.050000","배당소득세(보유기간과세)"
"455860","SOL 2차전지소부장Fn","2023/04/25","주식-업종섹터-업종테마","신한자산운용","-50.83","FnGuide 2차전지 소부장 지수(PR)","0.41","124816582236","0.09","매우높음","실물(패시브)","0.450000","비과세"
"455850","SOL AI반도체소부장","2023/04/25","주식-업종섹터-업종테마","신한자산운용","-25.39","FnGuide AI 반도체 소부장 지수","0.42","221391794209","0.02","매우높음","실물(패시브)","0.450000","비과세"
"497880","SOL CD금리&머니마켓액티브","2024/11/26","채권-혼합-단기","신한자산운용","0.00","KAP CD&단기자금시장지수(PR)","0.06","63763077097","0.01","매우낮음","실물(액티브)","0.050000","배당소득세(보유기간과세)"
"444200","SOL KEDI메가테크액티브","2022/10/18","주식-업종섹터-업종테마","신한자산운용","14.04","KEDI 메가테크지수(PR)","8.82","16043471367","0.14","매우높음","실물(액티브)","0.550000","배당소득세(보유기간과세)"
"363510","SOL KIS단기통안채","2020/09/09","채권-국공채-단기","신한자산운용","3.36","KIS 단기통안채 Index(총수익)","0.03","22030789800","0.01","매우낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"292500","SOL KRX300","2018/03/26","주식-시장대표","신한자산운용","-4.89","KRX 300","0.62","7793938355","-0.18","높음","실물(패시브)","0.050000","비과세"
"404650","SOL KRX기후변화솔루션","2021/10/29","주식-전략-전략테마","신한자산운용","-25.08","KRX 기후변화 솔루션지수","0.56","5410492894","-0.47","매우높음","실물(패시브)","0.150000","비과세"
"490480","SOL K방산","2024/10/02","주식-업종섹터-업종테마","신한자산운용","0.00","KEDI K방산 지수(PR)","0.63","14388725999","-0.34","매우높음","실물(패시브)","0.450000","비과세"
"438570","SOL 국고채10년","2022/09/06","채권-국공채-장기","신한자산운용","3.58","KAP 국고채10년지수(총수익지수)","0.12","137632832720","-0.06","매우낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"474390","SOL 국고채30년액티브","2024/01/16","채권-국공채-장기","신한자산운용","0.00","KAP 국고채30년 지수(TR)","0.73","11285382985","0.03","매우낮음","실물(액티브)","0.050000","배당소득세(보유기간과세)"
"438560","SOL 국고채3년","2022/09/06","채권-국공채-중기","신한자산운용","1.37","KAP 국고채3년지수(총수익지수)","0.07","25097526223","-0.02","매우낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"400590","SOL 글로벌탄소배출권선물ICE(합성)","2021/09/30","기타","신한자산운용","0.40","ICE Global Carbon Futures Index(Excess Return)","0.20","11384393090","-0.13","매우높음","합성(패시브)","0.550000","배당소득세(보유기간과세)"
"484880","SOL 금융지주플러스고배당","2024/06/25","주식-전략-배당","신한자산운용","0.00","FnGuide 금융지주플러스고배당 지수(PR)","1.71","44887374083","-0.20","매우높음","실물(패시브)","0.300000","비과세"
"484890","SOL 머니마켓액티브","2024/06/25","채권-혼합-단기","신한자산운용","0.00","KAP 시가 MMF 지수(TR)","0.05","48640463769","0.00","매우낮음","실물(액티브)","0.050000","배당소득세(보유기간과세)"
